probeID,cross-reactive_2013,polymorphic_2013,bowtie2-aligned_2015
cg00145103,FALSE,TRUE,TRUE
cg00145150,FALSE,TRUE,FALSE
cg00145419,TRUE,FALSE,TRUE
cg00145596,TRUE,FALSE,TRUE
cg00145866,TRUE,FALSE,FALSE
cg00146233,FALSE,TRUE,FALSE
cg00146240,FALSE,TRUE,FALSE
cg00146437,FALSE,TRUE,FALSE
cg00147307,FALSE,TRUE,FALSE
cg00147332,TRUE,FALSE,TRUE
cg00147462,FALSE,TRUE,FALSE
cg00147509,FALSE,TRUE,FALSE
cg00147578,FALSE,TRUE,TRUE
cg00147627,FALSE,TRUE,FALSE
cg00147638,FALSE,TRUE,FALSE
cg00147751,TRUE,FALSE,TRUE
cg00147788,FALSE,TRUE,FALSE
cg00147849,FALSE,TRUE,FALSE
cg00148127,FALSE,FALSE,TRUE
cg00148513,FALSE,TRUE,FALSE
cg00148558,TRUE,TRUE,TRUE
cg00148867,TRUE,FALSE,TRUE
cg00148881,FALSE,TRUE,FALSE
cg00148926,FALSE,TRUE,FALSE
cg00149061,FALSE,TRUE,TRUE
cg00149692,FALSE,TRUE,FALSE
cg00149805,TRUE,FALSE,TRUE
cg00150012,FALSE,FALSE,TRUE
cg00151191,FALSE,FALSE,TRUE
cg00151271,FALSE,TRUE,FALSE
cg00151676,FALSE,TRUE,FALSE
cg00152034,TRUE,FALSE,FALSE
cg00152340,FALSE,TRUE,FALSE
cg00152644,TRUE,FALSE,TRUE
cg00152757,TRUE,FALSE,FALSE
cg00153041,FALSE,FALSE,TRUE
cg00153082,FALSE,TRUE,FALSE
cg00153622,FALSE,FALSE,TRUE
cg00153693,FALSE,TRUE,FALSE
cg00153942,TRUE,TRUE,TRUE
cg00154455,FALSE,TRUE,FALSE
cg00154554,FALSE,TRUE,FALSE
cg00154920,TRUE,FALSE,TRUE
cg00154950,FALSE,FALSE,TRUE
cg00155447,FALSE,TRUE,FALSE
cg00155844,TRUE,FALSE,TRUE
cg00156001,FALSE,TRUE,FALSE
cg00156057,TRUE,FALSE,TRUE
cg00156230,FALSE,TRUE,FALSE
cg00156403,FALSE,TRUE,FALSE
cg00156497,FALSE,TRUE,FALSE
cg00156684,TRUE,TRUE,TRUE
cg00156948,FALSE,TRUE,FALSE
cg00157012,FALSE,TRUE,FALSE
cg00157034,FALSE,FALSE,TRUE
cg00157179,FALSE,TRUE,FALSE
cg00157199,FALSE,FALSE,TRUE
cg00157477,TRUE,FALSE,TRUE
cg00157656,FALSE,TRUE,FALSE
cg00158227,TRUE,FALSE,TRUE
cg00158434,FALSE,FALSE,TRUE
cg00158770,FALSE,TRUE,FALSE
cg00159159,FALSE,TRUE,FALSE
cg00159243,FALSE,TRUE,FALSE
cg00159439,FALSE,TRUE,FALSE
cg00159780,TRUE,FALSE,TRUE
cg00159873,TRUE,FALSE,FALSE
cg00159908,FALSE,TRUE,FALSE
cg00159953,FALSE,TRUE,FALSE
cg00159987,FALSE,TRUE,FALSE
cg00160002,FALSE,TRUE,FALSE
cg00160018,TRUE,FALSE,TRUE
cg00160301,FALSE,TRUE,FALSE
cg00160462,TRUE,FALSE,TRUE
cg00160522,FALSE,TRUE,FALSE
cg00160583,FALSE,TRUE,FALSE
cg00160777,TRUE,FALSE,FALSE
cg00160853,TRUE,FALSE,TRUE
cg00160902,FALSE,TRUE,FALSE
cg00161247,FALSE,TRUE,FALSE
cg00161367,TRUE,FALSE,FALSE
cg00161450,TRUE,FALSE,TRUE
cg00161515,TRUE,FALSE,TRUE
cg00161683,FALSE,TRUE,FALSE
cg00162191,TRUE,FALSE,TRUE
cg00162405,FALSE,FALSE,TRUE
cg00162862,FALSE,FALSE,TRUE
cg00162943,TRUE,FALSE,TRUE
cg00162952,TRUE,FALSE,TRUE
cg00163217,FALSE,TRUE,FALSE
cg00163372,FALSE,TRUE,FALSE
cg00163668,TRUE,FALSE,TRUE
cg00163702,FALSE,TRUE,FALSE
cg00164189,FALSE,TRUE,FALSE
cg00164217,TRUE,FALSE,TRUE
cg00164301,FALSE,TRUE,FALSE
cg00164335,FALSE,TRUE,FALSE
cg00164462,FALSE,TRUE,TRUE
cg00164500,FALSE,FALSE,TRUE
cg00164583,FALSE,TRUE,FALSE
cg00164894,FALSE,TRUE,FALSE
cg00165067,TRUE,FALSE,TRUE
cg00165121,FALSE,TRUE,FALSE
cg00165619,FALSE,TRUE,FALSE
cg00165631,FALSE,TRUE,FALSE
cg00166653,FALSE,TRUE,FALSE
cg00166770,TRUE,FALSE,FALSE
cg00167076,FALSE,TRUE,FALSE
cg00167158,FALSE,TRUE,FALSE
cg00167248,FALSE,TRUE,FALSE
cg00167259,FALSE,TRUE,FALSE
cg00167275,TRUE,FALSE,TRUE
cg00167783,TRUE,FALSE,TRUE
cg00167836,FALSE,TRUE,FALSE
cg00167913,FALSE,TRUE,FALSE
cg00167916,FALSE,TRUE,FALSE
cg00168015,FALSE,TRUE,FALSE
cg00168193,FALSE,TRUE,FALSE
cg00168694,FALSE,TRUE,FALSE
cg00169164,FALSE,TRUE,FALSE
cg00169354,FALSE,TRUE,FALSE
cg00169776,FALSE,TRUE,FALSE
cg00169917,FALSE,TRUE,FALSE
cg00170295,FALSE,TRUE,FALSE
cg00170459,FALSE,TRUE,FALSE
cg00170620,FALSE,FALSE,TRUE
cg00170714,FALSE,TRUE,FALSE
cg00170799,TRUE,TRUE,TRUE
cg00170931,FALSE,TRUE,FALSE
cg00171092,FALSE,TRUE,FALSE
cg00171192,TRUE,FALSE,TRUE
cg00171203,FALSE,TRUE,FALSE
cg00171214,TRUE,FALSE,TRUE
cg00171578,TRUE,FALSE,TRUE
cg00171634,TRUE,FALSE,TRUE
cg00171783,FALSE,TRUE,FALSE
cg00171942,FALSE,TRUE,FALSE
cg00172085,FALSE,TRUE,FALSE
cg00172225,FALSE,TRUE,FALSE
cg00172967,FALSE,TRUE,FALSE
cg00173005,FALSE,TRUE,FALSE
cg00173170,TRUE,FALSE,TRUE
cg00173538,FALSE,TRUE,FALSE
cg00173768,TRUE,FALSE,FALSE
cg00173776,FALSE,TRUE,FALSE
cg00173799,FALSE,TRUE,FALSE
cg00174201,TRUE,TRUE,TRUE
cg00174252,FALSE,FALSE,TRUE
cg00174573,FALSE,TRUE,FALSE
cg00174845,FALSE,FALSE,TRUE
cg00174967,TRUE,FALSE,TRUE
cg00175423,TRUE,FALSE,TRUE
cg00175709,FALSE,FALSE,TRUE
cg00175987,FALSE,TRUE,FALSE
cg00176066,FALSE,TRUE,FALSE
cg00176101,FALSE,TRUE,FALSE
cg00176309,FALSE,TRUE,FALSE
cg00176546,FALSE,TRUE,FALSE
cg00176657,FALSE,TRUE,FALSE
cg00176672,FALSE,TRUE,FALSE
cg00176740,FALSE,TRUE,FALSE
cg00176835,FALSE,TRUE,FALSE
cg00176896,TRUE,TRUE,TRUE
cg00176949,FALSE,TRUE,FALSE
cg00177611,TRUE,FALSE,TRUE
cg00177631,TRUE,FALSE,TRUE
cg00178224,TRUE,FALSE,TRUE
cg00178359,FALSE,FALSE,TRUE
cg00178785,TRUE,TRUE,TRUE
cg00178877,FALSE,TRUE,FALSE
cg00179532,FALSE,TRUE,FALSE
cg00180447,FALSE,TRUE,FALSE
cg00180666,FALSE,TRUE,FALSE
cg00181419,FALSE,TRUE,FALSE
cg00181676,TRUE,TRUE,FALSE
cg00182416,FALSE,TRUE,FALSE
cg00182593,FALSE,TRUE,FALSE
cg00182877,FALSE,TRUE,FALSE
cg00183340,TRUE,FALSE,TRUE
cg00183415,FALSE,TRUE,FALSE
cg00183546,TRUE,FALSE,TRUE
cg00183569,FALSE,TRUE,FALSE
cg00184461,FALSE,TRUE,FALSE
cg00185189,TRUE,FALSE,TRUE
cg00185829,TRUE,FALSE,TRUE
cg00185909,TRUE,FALSE,FALSE
cg00186143,FALSE,TRUE,FALSE
cg00187299,FALSE,TRUE,FALSE
cg00187503,FALSE,TRUE,FALSE
cg00187606,FALSE,TRUE,FALSE
cg00187686,FALSE,TRUE,FALSE
cg00187768,TRUE,FALSE,TRUE
cg00188089,FALSE,TRUE,FALSE
cg00188409,FALSE,TRUE,FALSE
cg00188654,FALSE,TRUE,FALSE
cg00189220,FALSE,TRUE,FALSE
cg00189276,FALSE,TRUE,FALSE
cg00190034,FALSE,TRUE,FALSE
cg00190835,FALSE,TRUE,FALSE
cg00191858,TRUE,TRUE,TRUE
cg00191957,FALSE,TRUE,FALSE
cg00192026,FALSE,TRUE,FALSE
cg00192046,FALSE,TRUE,FALSE
cg00192220,FALSE,TRUE,FALSE
cg00192636,FALSE,TRUE,FALSE
cg00192750,TRUE,FALSE,TRUE
cg00192966,FALSE,TRUE,FALSE
cg00193021,FALSE,TRUE,FALSE
cg00193490,FALSE,TRUE,FALSE
cg00193613,FALSE,TRUE,FALSE
cg00193947,FALSE,TRUE,FALSE
cg00194109,TRUE,FALSE,FALSE
cg00194277,FALSE,TRUE,FALSE
cg00194341,TRUE,FALSE,TRUE
cg00195144,FALSE,FALSE,TRUE
cg00196151,FALSE,TRUE,FALSE
cg00196715,FALSE,TRUE,FALSE
cg00197026,FALSE,TRUE,FALSE
cg00197191,FALSE,TRUE,FALSE
cg00197266,FALSE,TRUE,FALSE
cg00197993,FALSE,TRUE,FALSE
cg00198436,TRUE,FALSE,TRUE
cg00198603,FALSE,TRUE,FALSE
cg00198680,TRUE,FALSE,TRUE
cg00198759,TRUE,FALSE,TRUE
cg00198994,TRUE,FALSE,TRUE
cg00199759,TRUE,TRUE,TRUE
cg00200645,FALSE,TRUE,FALSE
cg00200667,FALSE,TRUE,FALSE
cg00201025,FALSE,TRUE,FALSE
cg00201133,FALSE,TRUE,FALSE
cg00201192,FALSE,TRUE,FALSE
cg00201445,FALSE,TRUE,FALSE
cg00201534,TRUE,TRUE,TRUE
cg00202561,FALSE,TRUE,FALSE
cg00203564,FALSE,TRUE,FALSE
cg00203915,FALSE,TRUE,FALSE
cg00204049,TRUE,FALSE,TRUE
cg00204355,TRUE,FALSE,TRUE
cg00204512,FALSE,FALSE,TRUE
cg00204748,FALSE,TRUE,FALSE
cg00205157,FALSE,TRUE,FALSE
cg00205198,TRUE,FALSE,TRUE
cg00205340,TRUE,FALSE,TRUE
cg00205436,TRUE,TRUE,TRUE
cg00205813,FALSE,TRUE,FALSE
cg00206161,FALSE,TRUE,FALSE
cg00206233,FALSE,TRUE,FALSE
cg00206271,TRUE,FALSE,TRUE
cg00206407,FALSE,TRUE,FALSE
cg00206553,FALSE,FALSE,TRUE
cg00206645,FALSE,TRUE,TRUE
cg00206779,FALSE,TRUE,FALSE
cg00207855,FALSE,FALSE,TRUE
cg00208012,FALSE,TRUE,FALSE
cg00208024,FALSE,TRUE,FALSE
cg00208218,FALSE,FALSE,TRUE
cg00208931,FALSE,TRUE,FALSE
cg00209037,FALSE,TRUE,FALSE
cg00209520,FALSE,TRUE,FALSE
cg00209563,TRUE,FALSE,TRUE
cg00209612,FALSE,TRUE,FALSE
cg00209623,FALSE,TRUE,FALSE
cg00209831,TRUE,FALSE,TRUE
cg00210249,FALSE,TRUE,FALSE
cg00210839,TRUE,FALSE,TRUE
cg00210991,TRUE,TRUE,TRUE
cg00211623,TRUE,FALSE,TRUE
cg00211625,FALSE,TRUE,FALSE
cg00211855,TRUE,FALSE,TRUE
cg00212264,TRUE,FALSE,TRUE
cg00212520,FALSE,TRUE,FALSE
cg00212521,FALSE,FALSE,TRUE
cg00213044,TRUE,FALSE,TRUE
cg00213119,FALSE,TRUE,FALSE
cg00213189,FALSE,TRUE,FALSE
cg00213967,FALSE,TRUE,FALSE
cg00214504,FALSE,TRUE,FALSE
cg00214855,FALSE,TRUE,FALSE
cg00214873,TRUE,FALSE,TRUE
cg00215019,FALSE,TRUE,FALSE
cg00215587,FALSE,TRUE,FALSE
cg00215744,FALSE,TRUE,FALSE
cg00215922,TRUE,FALSE,TRUE
cg00216024,FALSE,TRUE,FALSE
cg00216997,FALSE,TRUE,FALSE
cg00217080,FALSE,TRUE,TRUE
cg00217225,FALSE,TRUE,FALSE
cg00217859,FALSE,FALSE,TRUE
cg00217868,FALSE,TRUE,FALSE
cg00218134,FALSE,TRUE,TRUE
cg00218215,TRUE,FALSE,TRUE
cg00218409,FALSE,TRUE,FALSE
cg00218484,FALSE,TRUE,FALSE
cg00218628,TRUE,TRUE,TRUE
cg00218707,TRUE,FALSE,TRUE
cg00218792,FALSE,TRUE,FALSE
cg00218914,FALSE,TRUE,FALSE
cg00219210,FALSE,TRUE,FALSE
cg00219774,TRUE,FALSE,TRUE
cg00219855,FALSE,TRUE,FALSE
cg00219956,FALSE,FALSE,TRUE
cg00220575,FALSE,TRUE,FALSE
cg00221709,FALSE,TRUE,FALSE
cg00221788,FALSE,TRUE,FALSE
cg00221830,TRUE,FALSE,TRUE
cg00221993,FALSE,TRUE,FALSE
cg00222015,FALSE,TRUE,FALSE
cg00222291,FALSE,TRUE,FALSE
cg00223792,FALSE,TRUE,FALSE
cg00223899,TRUE,FALSE,FALSE
cg00223952,TRUE,FALSE,TRUE
cg00223963,FALSE,TRUE,FALSE
cg00224086,FALSE,TRUE,FALSE
cg00224174,FALSE,TRUE,FALSE
cg00224234,TRUE,FALSE,TRUE
cg00224417,TRUE,FALSE,TRUE
cg00224465,FALSE,FALSE,TRUE
cg00224471,FALSE,TRUE,FALSE
cg00224886,FALSE,FALSE,TRUE
cg00225132,FALSE,TRUE,FALSE
cg00225553,FALSE,TRUE,FALSE
cg00225618,FALSE,TRUE,TRUE
cg00225858,FALSE,TRUE,FALSE
cg00226085,TRUE,FALSE,FALSE
cg00226225,FALSE,TRUE,FALSE
cg00226831,FALSE,TRUE,FALSE
cg00226956,TRUE,FALSE,TRUE
cg00226961,TRUE,FALSE,TRUE
cg00226964,TRUE,FALSE,TRUE
cg00227093,FALSE,TRUE,FALSE
cg00227578,FALSE,TRUE,FALSE
cg00227651,FALSE,TRUE,FALSE
cg00228142,FALSE,TRUE,FALSE
cg00228355,TRUE,FALSE,FALSE
cg00228475,FALSE,TRUE,TRUE
cg00228476,FALSE,TRUE,FALSE
cg00228891,FALSE,FALSE,TRUE
cg00229755,TRUE,FALSE,TRUE
cg00229809,FALSE,TRUE,FALSE
cg00230509,FALSE,TRUE,FALSE
cg00230584,FALSE,TRUE,FALSE
cg00230586,FALSE,FALSE,TRUE
cg00230685,FALSE,TRUE,FALSE
cg00230766,FALSE,TRUE,FALSE
cg00231049,FALSE,TRUE,FALSE
cg00231099,TRUE,FALSE,TRUE
cg00231192,FALSE,TRUE,FALSE
cg00231207,FALSE,TRUE,FALSE
cg00231300,TRUE,FALSE,TRUE
cg00231405,FALSE,TRUE,FALSE
cg00231519,FALSE,TRUE,FALSE
cg00231644,FALSE,TRUE,FALSE
cg00232388,FALSE,TRUE,FALSE
cg00232675,TRUE,FALSE,FALSE
cg00232679,FALSE,TRUE,FALSE
cg00232805,TRUE,FALSE,TRUE
cg00232816,FALSE,TRUE,FALSE
cg00232832,FALSE,TRUE,FALSE
cg00233335,FALSE,FALSE,TRUE
cg00233594,FALSE,TRUE,FALSE
cg00234027,FALSE,TRUE,FALSE
cg00234095,FALSE,TRUE,FALSE
cg00234321,FALSE,TRUE,FALSE
cg00234467,TRUE,FALSE,FALSE
cg00234613,FALSE,TRUE,FALSE
cg00234855,TRUE,FALSE,FALSE
cg00235126,FALSE,TRUE,FALSE
cg00236077,FALSE,TRUE,FALSE
cg00236150,FALSE,TRUE,FALSE
cg00236261,FALSE,TRUE,FALSE
cg00237026,TRUE,TRUE,FALSE
cg00237825,FALSE,TRUE,FALSE
cg00238038,TRUE,FALSE,TRUE
cg00238052,FALSE,FALSE,TRUE
cg00238295,FALSE,TRUE,FALSE
cg00238427,FALSE,TRUE,FALSE
cg00238468,FALSE,TRUE,FALSE
cg00238510,FALSE,TRUE,FALSE
cg00238692,FALSE,TRUE,FALSE
cg00238910,FALSE,TRUE,FALSE
cg00238958,TRUE,FALSE,TRUE
cg00239171,FALSE,TRUE,FALSE
cg00239353,FALSE,TRUE,FALSE
cg00239419,FALSE,FALSE,TRUE
cg00239490,FALSE,TRUE,FALSE
cg00239529,FALSE,FALSE,TRUE
cg00239657,FALSE,TRUE,FALSE
cg00239660,FALSE,TRUE,FALSE
cg00239742,FALSE,TRUE,FALSE
cg00239835,FALSE,TRUE,FALSE
cg00240732,FALSE,TRUE,FALSE
cg00240860,FALSE,TRUE,FALSE
cg00241218,FALSE,TRUE,FALSE
cg00241281,FALSE,TRUE,FALSE
cg00241427,TRUE,FALSE,FALSE
cg00241432,FALSE,TRUE,FALSE
cg00241482,TRUE,TRUE,TRUE
cg00241638,FALSE,TRUE,FALSE
cg00242561,FALSE,TRUE,FALSE
cg00242950,FALSE,TRUE,FALSE
cg00242951,FALSE,TRUE,FALSE
cg00243040,FALSE,TRUE,FALSE
cg00243120,FALSE,FALSE,TRUE
cg00243166,FALSE,TRUE,FALSE
cg00243321,TRUE,FALSE,TRUE
cg00243527,FALSE,TRUE,FALSE
cg00244034,TRUE,FALSE,TRUE
cg00244299,TRUE,FALSE,TRUE
cg00244391,FALSE,TRUE,FALSE
cg00244894,FALSE,TRUE,FALSE
cg00244920,TRUE,TRUE,TRUE
cg00245000,FALSE,TRUE,TRUE
cg00245492,TRUE,FALSE,FALSE
cg00245502,FALSE,TRUE,FALSE
cg00245778,FALSE,FALSE,TRUE
cg00245957,FALSE,TRUE,FALSE
cg00246301,FALSE,TRUE,FALSE
cg00246547,FALSE,TRUE,FALSE
cg00246693,TRUE,FALSE,TRUE
cg00247094,FALSE,TRUE,FALSE
cg00247803,TRUE,TRUE,TRUE
cg00247892,TRUE,FALSE,TRUE
cg00248449,TRUE,FALSE,TRUE
cg00248454,FALSE,FALSE,TRUE
cg00248861,FALSE,TRUE,FALSE
cg00248875,FALSE,TRUE,FALSE
cg00248903,FALSE,TRUE,FALSE
cg00248935,FALSE,TRUE,FALSE
cg00249576,FALSE,TRUE,FALSE
cg00249614,FALSE,TRUE,FALSE
cg00250454,FALSE,TRUE,FALSE
cg00250645,FALSE,TRUE,FALSE
cg00250743,FALSE,TRUE,FALSE
cg00251622,FALSE,TRUE,FALSE
cg00251973,FALSE,TRUE,FALSE
cg00252057,TRUE,FALSE,TRUE
cg00252121,FALSE,TRUE,TRUE
cg00252149,FALSE,TRUE,FALSE
cg00252230,TRUE,FALSE,TRUE
cg00252529,TRUE,FALSE,TRUE
cg00252533,TRUE,FALSE,TRUE
cg00252696,TRUE,FALSE,TRUE
cg00252803,FALSE,TRUE,FALSE
cg00253065,FALSE,FALSE,TRUE
cg00253171,FALSE,TRUE,FALSE
cg00253185,FALSE,TRUE,FALSE
cg00253854,TRUE,FALSE,TRUE
cg00253900,FALSE,TRUE,FALSE
cg00254017,FALSE,TRUE,FALSE
cg00254095,FALSE,TRUE,FALSE
cg00254378,FALSE,TRUE,FALSE
cg00254524,TRUE,FALSE,TRUE
cg00254771,FALSE,TRUE,FALSE
cg00254956,FALSE,TRUE,FALSE
cg00255135,FALSE,TRUE,FALSE
cg00255631,FALSE,TRUE,FALSE
cg00255732,FALSE,TRUE,FALSE
cg00256591,FALSE,TRUE,FALSE
cg00256632,FALSE,TRUE,FALSE
cg00256816,FALSE,TRUE,FALSE
cg00257187,FALSE,TRUE,FALSE
cg00257473,FALSE,TRUE,FALSE
cg00257789,FALSE,TRUE,FALSE
cg00257800,FALSE,TRUE,FALSE
cg00257920,FALSE,TRUE,FALSE
cg00258136,TRUE,FALSE,TRUE
cg00259043,TRUE,FALSE,TRUE
cg00259472,FALSE,TRUE,FALSE
cg00259480,FALSE,TRUE,FALSE
cg00259584,FALSE,FALSE,TRUE
cg00259755,FALSE,FALSE,TRUE
cg00259834,FALSE,TRUE,FALSE
cg00259849,FALSE,TRUE,FALSE
cg00259871,TRUE,FALSE,TRUE
cg00259966,FALSE,TRUE,FALSE
cg00260028,TRUE,FALSE,FALSE
cg00260575,FALSE,TRUE,FALSE
cg00260668,FALSE,TRUE,FALSE
cg00260803,FALSE,TRUE,FALSE
cg00261099,TRUE,FALSE,TRUE
cg00261325,FALSE,TRUE,FALSE
cg00261875,FALSE,TRUE,FALSE
cg00261900,FALSE,TRUE,FALSE
cg00262054,FALSE,TRUE,FALSE
cg00262681,FALSE,TRUE,FALSE
cg00263314,TRUE,FALSE,TRUE
cg00263650,FALSE,FALSE,TRUE
cg00263677,FALSE,TRUE,FALSE
cg00263700,FALSE,TRUE,FALSE
cg00263856,TRUE,FALSE,TRUE
cg00264142,FALSE,TRUE,FALSE
cg00264236,FALSE,TRUE,FALSE
cg00264298,TRUE,FALSE,TRUE
cg00264578,FALSE,TRUE,FALSE
cg00264634,TRUE,FALSE,TRUE
cg00265788,FALSE,TRUE,FALSE
cg00266322,FALSE,TRUE,FALSE
cg00266579,TRUE,FALSE,TRUE
cg00266902,FALSE,FALSE,TRUE
cg00266920,FALSE,TRUE,FALSE
cg00267078,FALSE,TRUE,FALSE
cg00267156,FALSE,TRUE,FALSE
cg00267207,FALSE,TRUE,FALSE
cg00267286,FALSE,TRUE,FALSE
cg00267323,FALSE,TRUE,FALSE
cg00267512,TRUE,FALSE,FALSE
cg00267713,FALSE,TRUE,FALSE
cg00267862,FALSE,FALSE,TRUE
cg00268086,FALSE,TRUE,FALSE
cg00268547,FALSE,TRUE,FALSE
cg00268685,FALSE,TRUE,FALSE
cg00268793,FALSE,TRUE,FALSE
cg00268831,FALSE,FALSE,TRUE
cg00268869,FALSE,TRUE,FALSE
cg00269996,FALSE,TRUE,FALSE
cg00270141,FALSE,TRUE,FALSE
cg00270799,FALSE,TRUE,FALSE
cg00270878,FALSE,TRUE,FALSE
cg00270974,FALSE,TRUE,FALSE
cg00271311,FALSE,TRUE,FALSE
cg00271807,TRUE,TRUE,TRUE
cg00272795,FALSE,TRUE,FALSE
cg00272992,FALSE,TRUE,TRUE
cg00273267,FALSE,TRUE,FALSE
cg00273544,TRUE,FALSE,TRUE
cg00273863,FALSE,TRUE,FALSE
cg00274440,FALSE,TRUE,FALSE
cg00274640,FALSE,FALSE,TRUE
cg00275090,TRUE,FALSE,TRUE
cg00275479,FALSE,TRUE,FALSE
cg00275628,FALSE,TRUE,FALSE
cg00276214,TRUE,FALSE,TRUE
cg00276389,FALSE,TRUE,FALSE
cg00276443,FALSE,TRUE,FALSE
cg00276455,FALSE,TRUE,FALSE
cg00277098,TRUE,FALSE,TRUE
cg00277591,FALSE,TRUE,FALSE
cg00277753,FALSE,TRUE,FALSE
cg00277797,FALSE,TRUE,FALSE
cg00277898,FALSE,TRUE,FALSE
cg00277927,FALSE,TRUE,TRUE
cg00278107,TRUE,FALSE,TRUE
cg00278494,FALSE,TRUE,FALSE
cg00278984,FALSE,FALSE,TRUE
cg00279557,TRUE,FALSE,TRUE
cg00279778,FALSE,FALSE,TRUE
cg00280270,FALSE,TRUE,FALSE
cg00280504,FALSE,TRUE,FALSE
cg00280609,FALSE,TRUE,FALSE
cg00280619,FALSE,TRUE,FALSE
cg00280799,FALSE,TRUE,FALSE
cg00280814,TRUE,FALSE,TRUE
cg00281048,FALSE,TRUE,FALSE
cg00281129,FALSE,TRUE,FALSE
cg00281842,FALSE,TRUE,FALSE
cg00282216,FALSE,TRUE,TRUE
cg00282267,TRUE,FALSE,TRUE
cg00282370,TRUE,TRUE,TRUE
cg00283030,TRUE,FALSE,TRUE
cg00283187,FALSE,TRUE,FALSE
cg00283524,FALSE,TRUE,FALSE
cg00283662,FALSE,TRUE,FALSE
cg00283771,TRUE,FALSE,TRUE
cg00283876,FALSE,TRUE,FALSE
cg00284551,FALSE,FALSE,TRUE
cg00285294,FALSE,TRUE,FALSE
cg00286014,FALSE,TRUE,FALSE
cg00286067,FALSE,TRUE,FALSE
cg00286102,FALSE,TRUE,FALSE
cg00286104,FALSE,TRUE,FALSE
cg00286160,TRUE,FALSE,TRUE
cg00286909,FALSE,TRUE,FALSE
cg00287122,FALSE,TRUE,FALSE
cg00287477,FALSE,TRUE,FALSE
cg00287717,TRUE,TRUE,TRUE
cg00287841,FALSE,TRUE,FALSE
cg00287915,FALSE,TRUE,FALSE
cg00288155,FALSE,TRUE,FALSE
cg00288481,FALSE,TRUE,FALSE
cg00288652,TRUE,FALSE,TRUE
cg00288945,FALSE,TRUE,FALSE
cg00289053,FALSE,TRUE,FALSE
cg00289084,FALSE,TRUE,FALSE
cg00290023,FALSE,TRUE,FALSE
cg00290033,FALSE,TRUE,FALSE
cg00290039,FALSE,TRUE,FALSE
cg00290627,TRUE,FALSE,TRUE
cg00291366,FALSE,TRUE,FALSE
cg00291929,FALSE,TRUE,FALSE
cg00292071,FALSE,TRUE,FALSE
cg00292073,FALSE,TRUE,FALSE
cg00292447,FALSE,TRUE,FALSE
cg00292636,FALSE,TRUE,FALSE
cg00292851,TRUE,FALSE,TRUE
cg00292896,FALSE,TRUE,TRUE
cg00292978,FALSE,TRUE,FALSE
cg00293060,FALSE,TRUE,FALSE
cg00293128,FALSE,TRUE,FALSE
cg00293191,FALSE,TRUE,FALSE
cg00293616,FALSE,TRUE,FALSE
cg00293678,TRUE,FALSE,TRUE
cg00293981,FALSE,TRUE,FALSE
cg00294152,TRUE,FALSE,TRUE
cg00294267,FALSE,TRUE,FALSE
cg00294382,FALSE,TRUE,FALSE
cg00294558,TRUE,FALSE,TRUE
cg00294814,TRUE,TRUE,TRUE
cg00294848,TRUE,FALSE,FALSE
cg00294852,TRUE,TRUE,TRUE
cg00294940,FALSE,TRUE,FALSE
cg00295060,TRUE,TRUE,TRUE
cg00295094,FALSE,FALSE,TRUE
cg00295308,FALSE,TRUE,FALSE
cg00295325,FALSE,TRUE,FALSE
cg00295339,FALSE,TRUE,FALSE
cg00295418,FALSE,TRUE,FALSE
cg00295853,FALSE,TRUE,FALSE
cg00296038,FALSE,TRUE,FALSE
cg00296348,FALSE,TRUE,FALSE
cg00296458,FALSE,TRUE,FALSE
cg00296903,FALSE,TRUE,FALSE
cg00297334,TRUE,FALSE,TRUE
cg00297362,FALSE,TRUE,FALSE
cg00297451,FALSE,FALSE,TRUE
cg00297741,FALSE,TRUE,FALSE
cg00297843,FALSE,TRUE,FALSE
cg00298357,FALSE,TRUE,FALSE
cg00298399,FALSE,TRUE,FALSE
cg00298405,FALSE,TRUE,FALSE
cg00298475,FALSE,TRUE,FALSE
cg00298639,TRUE,FALSE,FALSE
cg00298951,FALSE,TRUE,FALSE
cg00299396,FALSE,TRUE,FALSE
cg00299511,FALSE,TRUE,FALSE
cg00299820,FALSE,TRUE,FALSE
cg00299942,FALSE,TRUE,FALSE
cg00300046,FALSE,TRUE,FALSE
cg00300216,FALSE,TRUE,FALSE
cg00300879,FALSE,TRUE,FALSE
cg00300969,FALSE,TRUE,FALSE
cg00300999,FALSE,TRUE,FALSE
cg00301256,TRUE,FALSE,TRUE
cg00301483,FALSE,TRUE,FALSE
cg00301762,FALSE,TRUE,FALSE
cg00301879,FALSE,TRUE,FALSE
cg00302076,FALSE,TRUE,FALSE
cg00302081,FALSE,TRUE,FALSE
cg00302083,FALSE,TRUE,FALSE
cg00302521,FALSE,TRUE,FALSE
cg00302587,FALSE,TRUE,FALSE
cg00303026,FALSE,TRUE,FALSE
cg00303108,FALSE,TRUE,FALSE
cg00303223,FALSE,TRUE,FALSE
cg00303341,FALSE,FALSE,TRUE
cg00303418,FALSE,FALSE,TRUE
cg00303919,FALSE,TRUE,FALSE
cg00304785,FALSE,TRUE,FALSE
cg00304884,FALSE,FALSE,TRUE
cg00304959,TRUE,FALSE,TRUE
cg00305229,FALSE,TRUE,FALSE
cg00305320,TRUE,FALSE,TRUE
cg00305639,TRUE,FALSE,TRUE
cg00305833,FALSE,TRUE,FALSE
